episode,total_reward,progress,win,n_clicks,beta,learn_rate,avg_bonus
10519,43.4,6,1,6,0.1,0.001,0.4004
10520,49.77,10,1,10,0.1,0.001,0.4766
10521,49.32,10,1,10,0.1,0.001,0.4315
10522,-30.06,4,0,5,0.1,0.001,0.3879
10523,42.09,5,1,5,0.1,0.001,0.4171
10524,42.16,5,1,5,0.1,0.001,0.4324
10525,-24.86,7,0,8,0.1,0.001,0.518
10526,46.2,8,1,8,0.1,0.001,0.4006
10527,47.85,9,1,9,0.1,0.001,0.428
10528,-34.59,1,0,2,0.1,0.001,0.2043
10529,49.19,10,1,10,0.1,0.001,0.4191
10530,38.86,3,1,3,0.1,0.001,0.2851
10531,43.59,6,1,6,0.1,0.001,0.432
10532,37.55,2,1,2,0.1,0.001,0.2773
10533,-31.64,3,0,4,0.1,0.001,0.3389
10534,46.2,8,1,8,0.1,0.001,0.4001
10535,44.57,7,1,7,0.1,0.001,0.3671
10536,-14.33,13,0,14,0.1,0.001,0.6192
10537,46.55,8,1,8,0.1,0.001,0.444
10538,-32.73,2,0,3,0.1,0.001,0.4227
10539,48.62,9,1,9,0.1,0.001,0.5134
10540,42.0,5,1,5,0.1,0.001,0.4
10541,44.87,7,1,7,0.1,0.001,0.4096
10542,58.43,15,1,15,0.1,0.001,0.562
10543,46.64,8,1,8,0.1,0.001,0.4551
10544,40.54,4,1,4,0.1,0.001,0.3843
10545,41.83,5,1,5,0.1,0.001,0.3651
10546,-21.63,9,0,10,0.1,0.001,0.5374
10547,-32.76,2,0,3,0.1,0.001,0.4125
10548,46.68,8,1,8,0.1,0.001,0.4597
10549,42.07,5,1,5,0.1,0.001,0.4145
10550,-33.11,2,0,3,0.1,0.001,0.2974
10551,40.4,4,1,4,0.1,0.001,0.351
10552,50.2,10,1,10,0.1,0.001,0.5204
10553,-34.54,1,0,2,0.1,0.001,0.2302
10554,-18.75,11,0,12,0.1,0.001,0.5207
10555,43.59,6,1,6,0.1,0.001,0.4315
10556,-33.16,2,0,3,0.1,0.001,0.2812
10557,-24.88,8,0,9,0.1,0.001,0.3464
10558,41.66,5,1,5,0.1,0.001,0.332
10559,-24.07,8,0,9,0.1,0.001,0.4372
10560,39.0,3,1,3,0.1,0.001,0.3318
10561,42.52,5,1,5,0.1,0.001,0.5036
10562,53.11,12,1,12,0.1,0.001,0.5094
10563,38.89,3,1,3,0.1,0.001,0.2958
10564,42.22,5,1,5,0.1,0.001,0.4431
10565,41.93,5,1,5,0.1,0.001,0.3851
10566,45.39,7,1,7,0.1,0.001,0.4839
10567,51.64,11,1,11,0.1,0.001,0.5131
10568,44.78,7,1,7,0.1,0.001,0.3966
10569,48.47,9,1,9,0.1,0.001,0.497
10570,49.48,10,1,10,0.1,0.001,0.4478
10571,44.14,6,1,6,0.1,0.001,0.5231
10572,58.17,14,1,14,0.1,0.001,0.6549
10573,46.64,8,1,8,0.1,0.001,0.4553
10574,47.55,9,1,9,0.1,0.001,0.3945
10575,-33.2,2,0,3,0.1,0.001,0.2678
10576,48.32,9,1,9,0.1,0.001,0.4801
10577,-20.5,10,0,11,0.1,0.001,0.4997
10578,47.43,8,1,8,0.1,0.001,0.5543
10579,42.31,5,1,5,0.1,0.001,0.4628
10580,47.74,9,1,9,0.1,0.001,0.4158
10581,-32.77,2,0,3,0.1,0.001,0.4105
10582,41.1,4,1,4,0.1,0.001,0.5243
10583,37.62,2,1,2,0.1,0.001,0.3114
10584,-34.36,1,0,2,0.1,0.001,0.3208
10585,44.81,7,1,7,0.1,0.001,0.4018
10586,40.64,4,1,4,0.1,0.001,0.4112
10587,48.19,9,1,9,0.1,0.001,0.4657
10588,42.24,5,1,5,0.1,0.001,0.4485
10589,44.68,7,1,7,0.1,0.001,0.3828
10590,-31.36,3,0,4,0.1,0.001,0.4098
10591,48.37,9,1,9,0.1,0.001,0.486
10592,46.34,8,1,8,0.1,0.001,0.4181
10593,41.87,5,1,5,0.1,0.001,0.3736
10594,-17.23,12,0,13,0.1,0.001,0.5207
10595,50.14,10,1,10,0.1,0.001,0.5142
10596,45.15,7,1,7,0.1,0.001,0.4502
10597,46.44,8,1,8,0.1,0.001,0.43
10598,-29.93,4,0,5,0.1,0.001,0.4136
10599,-34.61,1,0,2,0.1,0.001,0.1934
10600,-29.55,4,0,5,0.1,0.001,0.4903
10601,40.44,4,1,4,0.1,0.001,0.3588
10602,40.43,4,1,4,0.1,0.001,0.3583
10603,-31.59,3,0,4,0.1,0.001,0.352
10604,-34.57,1,0,2,0.1,0.001,0.2153
10605,-26.67,6,0,7,0.1,0.001,0.4754
10606,-26.67,6,0,7,0.1,0.001,0.4759
10607,37.63,2,1,2,0.1,0.001,0.3143
10608,43.78,6,1,6,0.1,0.001,0.4636
10609,-34.61,1,0,2,0.1,0.001,0.1948
10610,-27.21,6,0,7,0.1,0.001,0.3983
10611,42.17,5,1,5,0.1,0.001,0.4341
10612,53.12,12,1,12,0.1,0.001,0.5102
10613,47.24,8,1,8,0.1,0.001,0.5305
10614,45.69,8,1,8,0.1,0.001,0.3361
10615,54.06,12,1,12,0.1,0.001,0.5883
10616,52.65,11,1,11,0.1,0.001,0.6048
10617,-34.56,1,0,2,0.1,0.001,0.2222
10618,42.12,5,1,5,0.1,0.001,0.423
10619,-34.55,1,0,2,0.1,0.001,0.2238
10620,48.31,9,1,9,0.1,0.001,0.4785
10621,37.58,2,1,2,0.1,0.001,0.2917
10622,46.01,8,1,8,0.1,0.001,0.3763
10623,-26.8,6,0,7,0.1,0.001,0.4565
10624,49.76,10,1,10,0.1,0.001,0.4758
10625,46.44,8,1,8,0.1,0.001,0.4306
10626,46.52,8,1,8,0.1,0.001,0.4401
10627,-32.82,2,0,3,0.1,0.001,0.3945
10628,47.26,9,1,9,0.1,0.001,0.3617
10629,39.17,3,1,3,0.1,0.001,0.3905
10630,43.8,6,1,6,0.1,0.001,0.4672
10631,-31.71,3,0,4,0.1,0.001,0.3225
10632,45.17,7,1,7,0.1,0.001,0.4523
10633,-31.68,3,0,4,0.1,0.001,0.3292
10634,45.09,7,1,7,0.1,0.001,0.4412
10635,41.71,5,1,5,0.1,0.001,0.3413
10636,44.99,7,1,7,0.1,0.001,0.4272
10637,-34.6,1,0,2,0.1,0.001,0.1983
10638,43.16,6,1,6,0.1,0.001,0.3602
10639,47.56,9,1,9,0.1,0.001,0.3958
10640,45.83,8,1,8,0.1,0.001,0.3533
10641,45.16,7,1,7,0.1,0.001,0.4514
10642,39.1,3,1,3,0.1,0.001,0.3653
10643,44.85,7,1,7,0.1,0.001,0.4072
10644,47.85,8,1,8,0.1,0.001,0.6061
10645,44.95,7,1,7,0.1,0.001,0.4212
10646,54.52,12,1,12,0.1,0.001,0.6264
10647,46.64,8,1,8,0.1,0.001,0.4547
10648,48.29,9,1,9,0.1,0.001,0.4761
10649,-34.61,1,0,2,0.1,0.001,0.1961
10650,-34.26,1,0,2,0.1,0.001,0.3685
10651,49.69,10,1,10,0.1,0.001,0.4689
10652,-32.8,2,0,3,0.1,0.001,0.4015
10653,40.47,4,1,4,0.1,0.001,0.3673
10654,47.48,9,1,9,0.1,0.001,0.3865
10655,54.64,13,1,13,0.1,0.001,0.5109
10656,40.56,4,1,4,0.1,0.001,0.39
10657,-32.9,2,0,3,0.1,0.001,0.368
10658,42.04,5,1,5,0.1,0.001,0.4084
10659,51.4,12,1,12,0.1,0.001,0.3663
10660,44.51,6,1,6,0.1,0.001,0.585
10661,48.09,9,1,9,0.1,0.001,0.4544
10662,44.59,7,1,7,0.1,0.001,0.3702
10663,47.39,9,1,9,0.1,0.001,0.3767
10664,40.61,4,1,4,0.1,0.001,0.4035
10665,41.95,5,1,5,0.1,0.001,0.3896
10666,45.83,8,1,8,0.1,0.001,0.3539
10667,41.52,5,1,5,0.1,0.001,0.3047
10668,-32.99,2,0,3,0.1,0.001,0.3373
10669,50.78,11,1,11,0.1,0.001,0.4346
10670,-24.61,8,0,9,0.1,0.001,0.3765
10671,50.05,9,1,9,0.1,0.001,0.6724
10672,48.62,8,1,8,0.1,0.001,0.7023
10673,42.74,5,1,5,0.1,0.001,0.5482
10674,-34.63,1,0,2,0.1,0.001,0.1857
10675,44.92,7,1,7,0.1,0.001,0.4165
10676,43.26,6,1,6,0.1,0.001,0.377
10677,43.61,6,1,6,0.1,0.001,0.4346
10678,52.59,12,1,12,0.1,0.001,0.4656
10679,44.92,7,1,7,0.1,0.001,0.4174
10680,49.2,9,1,9,0.1,0.001,0.5772
10681,53.39,13,1,13,0.1,0.001,0.4143
10682,45.22,7,1,7,0.1,0.001,0.4593
10683,-34.4,1,0,2,0.1,0.001,0.3022
10684,47.05,8,1,8,0.1,0.001,0.5058
10685,46.07,8,1,8,0.1,0.001,0.3835
10686,45.73,8,1,8,0.1,0.001,0.3408
10687,48.19,9,1,9,0.1,0.001,0.4658
10688,45.76,8,1,8,0.1,0.001,0.3448
10689,-30.89,3,0,4,0.1,0.001,0.5269
10690,50.82,11,1,11,0.1,0.001,0.4385
10691,-34.28,1,0,2,0.1,0.001,0.3594
10692,51.68,12,1,12,0.1,0.001,0.3902
10693,41.82,5,1,5,0.1,0.001,0.3633
10694,-26.18,6,0,7,0.1,0.001,0.5453
10695,-33.01,2,0,3,0.1,0.001,0.3308
10696,42.24,5,1,5,0.1,0.001,0.4488
10697,-29.89,4,0,5,0.1,0.001,0.4217
10698,45.51,7,1,7,0.1,0.001,0.5021
10699,-34.46,1,0,2,0.1,0.001,0.2717
10700,-31.84,3,0,4,0.1,0.001,0.2905
10701,-25.35,6,0,7,0.1,0.001,0.6637
10702,45.43,7,1,7,0.1,0.001,0.4894
10703,47.63,9,1,9,0.1,0.001,0.4037
10704,41.86,5,1,5,0.1,0.001,0.3729
10705,45.18,7,1,7,0.1,0.001,0.4543
10706,44.87,7,1,7,0.1,0.001,0.4099
10707,43.25,6,1,6,0.1,0.001,0.3748
10708,40.9,4,1,4,0.1,0.001,0.4758
10709,48.61,9,1,9,0.1,0.001,0.5123
10710,-24.02,8,0,9,0.1,0.001,0.4421
10711,48.71,10,1,10,0.1,0.001,0.3707
10712,42.15,5,1,5,0.1,0.001,0.4305
10713,43.0,6,1,6,0.1,0.001,0.3342
10714,40.6,4,1,4,0.1,0.001,0.4006
10715,45.08,7,1,7,0.1,0.001,0.4403
10716,-29.47,4,0,5,0.1,0.001,0.5068
10717,49.07,9,1,9,0.1,0.001,0.5631
10718,-15.44,14,0,15,0.1,0.001,0.4376
10719,50.49,10,1,10,0.1,0.001,0.5493
10720,42.42,5,1,5,0.1,0.001,0.4832
10721,45.66,7,1,7,0.1,0.001,0.5229
10722,45.19,7,1,7,0.1,0.001,0.4551
10723,-34.49,1,0,2,0.1,0.001,0.2562
10724,51.75,11,1,11,0.1,0.001,0.5228
10725,54.55,13,1,13,0.1,0.001,0.504
10726,45.79,8,1,8,0.1,0.001,0.3491
10727,-34.59,1,0,2,0.1,0.001,0.2073
10728,-25.9,7,0,8,0.1,0.001,0.3881
10729,43.7,6,1,6,0.1,0.001,0.4508
10730,50.36,11,1,11,0.1,0.001,0.3963
10731,40.34,4,1,4,0.1,0.001,0.3361
10732,-30.19,4,0,5,0.1,0.001,0.3613
10733,-22.63,9,0,10,0.1,0.001,0.4365
10734,50.98,11,1,11,0.1,0.001,0.453
10735,53.45,13,1,13,0.1,0.001,0.4192
10736,-34.47,1,0,2,0.1,0.001,0.2671
10737,-34.53,1,0,2,0.1,0.001,0.2355
10738,47.86,9,1,9,0.1,0.001,0.4286
10739,53.57,12,1,12,0.1,0.001,0.5474
10740,-28.46,5,0,6,0.1,0.001,0.4236
10741,45.27,7,1,7,0.1,0.001,0.4678
10742,-29.68,4,0,5,0.1,0.001,0.4647
10743,37.62,2,1,2,0.1,0.001,0.3088
10744,-31.36,3,0,4,0.1,0.001,0.4102
10745,54.35,13,1,13,0.1,0.001,0.4888
10746,-34.49,1,0,2,0.1,0.001,0.2574
10747,-31.41,3,0,4,0.1,0.001,0.3985
10748,43.48,6,1,6,0.1,0.001,0.413
10749,-27.77,5,0,6,0.1,0.001,0.5376
10750,47.37,8,1,8,0.1,0.001,0.5465
10751,47.41,9,1,9,0.1,0.001,0.3789
10752,48.32,9,1,9,0.1,0.001,0.4795
10753,40.81,4,1,4,0.1,0.001,0.4523
10754,48.33,9,1,9,0.1,0.001,0.4807
10755,-21.05,9,0,10,0.1,0.001,0.5952
10756,-29.98,4,0,5,0.1,0.001,0.4047
10757,43.1,6,1,6,0.1,0.001,0.3502
10758,54.62,13,1,13,0.1,0.001,0.5089
10759,45.38,7,1,7,0.1,0.001,0.4835
10760,42.14,5,1,5,0.1,0.001,0.4281
10761,45.03,7,1,7,0.1,0.001,0.4322
10762,47.01,8,1,8,0.1,0.001,0.5013
10763,-33.36,2,0,3,0.1,0.001,0.2132
10764,-32.95,2,0,3,0.1,0.001,0.3487
10765,45.75,7,1,7,0.1,0.001,0.5352
10766,-26.03,7,0,8,0.1,0.001,0.3713
10767,41.85,5,1,5,0.1,0.001,0.3695
10768,45.44,7,1,7,0.1,0.001,0.4915
10769,44.46,7,1,7,0.1,0.001,0.352
10770,46.54,8,1,8,0.1,0.001,0.4431
10771,-28.43,5,0,6,0.1,0.001,0.4279
10772,39.02,3,1,3,0.1,0.001,0.3396
10773,-33.31,2,0,3,0.1,0.001,0.231
10774,53.98,12,1,12,0.1,0.001,0.5816
10775,49.02,10,1,10,0.1,0.001,0.4022
10776,47.17,8,1,8,0.1,0.001,0.5209
10777,41.48,5,1,5,0.1,0.001,0.2956
10778,48.86,9,1,9,0.1,0.001,0.5401
10779,40.53,4,1,4,0.1,0.001,0.3813
10780,-34.25,1,0,2,0.1,0.001,0.3747
10781,44.64,7,1,7,0.1,0.001,0.3771
10782,55.1,13,1,13,0.1,0.001,0.5463
10783,-27.14,6,0,7,0.1,0.001,0.4086
10784,43.36,6,1,6,0.1,0.001,0.3929
10785,44.91,7,1,7,0.1,0.001,0.4156
10786,-28.42,5,0,6,0.1,0.001,0.4304
10787,38.92,3,1,3,0.1,0.001,0.3059
10788,42.45,5,1,5,0.1,0.001,0.491
10789,42.5,5,1,5,0.1,0.001,0.4996
10790,43.64,6,1,6,0.1,0.001,0.4395
10791,41.9,5,1,5,0.1,0.001,0.3802
10792,39.04,3,1,3,0.1,0.001,0.3469
10793,43.56,6,1,6,0.1,0.001,0.4262
10794,45.18,7,1,7,0.1,0.001,0.4541
10795,-31.53,3,0,4,0.1,0.001,0.368
10796,47.88,9,1,9,0.1,0.001,0.4311
10797,48.35,9,1,9,0.1,0.001,0.4838
10798,42.23,5,1,5,0.1,0.001,0.4455
10799,46.47,7,1,7,0.1,0.001,0.6386
10800,54.57,13,1,13,0.1,0.001,0.5054
10801,-21.57,9,0,10,0.1,0.001,0.5434
10802,-20.7,9,0,10,0.1,0.001,0.6302
10803,43.88,6,1,6,0.1,0.001,0.4806
10804,-32.72,2,0,3,0.1,0.001,0.4278
10805,-28.21,5,0,6,0.1,0.001,0.4646
10806,42.65,5,1,5,0.1,0.001,0.5307
10807,49.76,10,1,10,0.1,0.001,0.4761
10808,43.74,6,1,6,0.1,0.001,0.4567
10809,49.79,10,1,10,0.1,0.001,0.4793
10810,53.57,12,1,12,0.1,0.001,0.5475
10811,-29.79,4,0,5,0.1,0.001,0.4425
10812,39.12,3,1,3,0.1,0.001,0.374
10813,41.75,5,1,5,0.1,0.001,0.3505
10814,43.65,6,1,6,0.1,0.001,0.4424
10815,39.14,3,1,3,0.1,0.001,0.3789
10816,51.44,11,1,11,0.1,0.001,0.4948
10817,41.89,5,1,5,0.1,0.001,0.3779
10818,-25.54,7,0,8,0.1,0.001,0.4325
10819,47.71,9,1,9,0.1,0.001,0.4124
10820,-34.39,1,0,2,0.1,0.001,0.3057
10821,-23.63,8,0,9,0.1,0.001,0.4855
10822,-34.49,1,0,2,0.1,0.001,0.257
10823,38.92,3,1,3,0.1,0.001,0.3051
10824,43.79,6,1,6,0.1,0.001,0.465
10825,43.49,6,1,6,0.1,0.001,0.4154
10826,42.14,5,1,5,0.1,0.001,0.4284
10827,52.24,11,1,11,0.1,0.001,0.5676
10828,-30.41,4,0,5,0.1,0.001,0.3187
10829,51.75,12,1,12,0.1,0.001,0.3959
10830,41.18,4,1,4,0.1,0.001,0.5454
10831,52.39,11,1,11,0.1,0.001,0.5811
10832,-31.39,3,0,4,0.1,0.001,0.4024
10833,-34.15,1,0,2,0.1,0.001,0.4257
10834,47.47,8,1,8,0.1,0.001,0.5591
10835,-24.78,7,0,8,0.1,0.001,0.5276
10836,47.94,9,1,9,0.1,0.001,0.4373
10837,45.35,7,1,7,0.1,0.001,0.4789
10838,46.42,8,1,8,0.1,0.001,0.4272
10839,50.71,10,1,10,0.1,0.001,0.5713
10840,-26.2,6,0,7,0.1,0.001,0.5432
10841,40.7,4,1,4,0.1,0.001,0.4242
10842,-34.35,1,0,2,0.1,0.001,0.3247
10843,42.4,5,1,5,0.1,0.001,0.4801
10844,46.86,8,1,8,0.1,0.001,0.483
10845,43.17,6,1,6,0.1,0.001,0.3617
10846,-33.17,2,0,3,0.1,0.001,0.2754
10847,-31.3,3,0,4,0.1,0.001,0.4244
10848,46.29,8,1,8,0.1,0.001,0.4111
10849,52.26,11,1,11,0.1,0.001,0.5693
10850,53.79,13,1,13,0.1,0.001,0.4455
10851,52.77,13,1,13,0.1,0.001,0.3672
10852,42.26,5,1,5,0.1,0.001,0.4528
10853,37.59,2,1,2,0.1,0.001,0.2952
10854,52.64,12,1,12,0.1,0.001,0.47
10855,-34.22,1,0,2,0.1,0.001,0.3914
10856,47.02,8,1,8,0.1,0.001,0.5023
10857,51.36,11,1,11,0.1,0.001,0.4871
10858,45.74,7,1,7,0.1,0.001,0.5336
10859,-26.2,6,0,7,0.1,0.001,0.5423
10860,41.75,5,1,5,0.1,0.001,0.3504
10861,41.7,5,1,5,0.1,0.001,0.3392
10862,48.54,9,1,9,0.1,0.001,0.5046
10863,-25.77,7,0,8,0.1,0.001,0.4043
10864,-30.06,4,0,5,0.1,0.001,0.3876
10865,48.25,9,1,9,0.1,0.001,0.4722
10866,-34.3,1,0,2,0.1,0.001,0.3495
10867,42.36,5,1,5,0.1,0.001,0.4725
10868,51.12,11,1,11,0.1,0.001,0.4658
10869,-33.1,2,0,3,0.1,0.001,0.2992
10870,46.61,8,1,8,0.1,0.001,0.4512
10871,-27.34,6,0,7,0.1,0.001,0.38
10872,43.3,6,1,6,0.1,0.001,0.3826
10873,46.2,8,1,8,0.1,0.001,0.3997
10874,40.55,4,1,4,0.1,0.001,0.3872
10875,48.49,9,1,9,0.1,0.001,0.4992
10876,-34.62,1,0,2,0.1,0.001,0.1924
10877,-34.62,1,0,2,0.1,0.001,0.1924
10878,54.86,13,1,13,0.1,0.001,0.5274
10879,38.98,3,1,3,0.1,0.001,0.326
10880,44.95,7,1,7,0.1,0.001,0.4209
10881,50.57,10,1,10,0.1,0.001,0.5569
10882,-31.48,3,0,4,0.1,0.001,0.3804
10883,50.85,11,1,11,0.1,0.001,0.4409
10884,38.97,3,1,3,0.1,0.001,0.322
10885,44.75,7,1,7,0.1,0.001,0.3931
10886,40.97,4,1,4,0.1,0.001,0.4933
10887,48.32,9,1,9,0.1,0.001,0.4804
10888,-25.99,7,0,8,0.1,0.001,0.3762
10889,61.9,17,1,17,0.1,0.001,0.5823
10890,-34.23,1,0,2,0.1,0.001,0.3865
10891,-23.57,8,0,9,0.1,0.001,0.4919
10892,42.48,5,1,5,0.1,0.001,0.4954
10893,43.54,6,1,6,0.1,0.001,0.4229
10894,-34.23,1,0,2,0.1,0.001,0.384
10895,-28.23,5,0,6,0.1,0.001,0.4617
10896,37.52,2,1,2,0.1,0.001,0.2606
10897,-34.43,1,0,2,0.1,0.001,0.2828
10898,46.19,8,1,8,0.1,0.001,0.399
10899,43.23,6,1,6,0.1,0.001,0.3708
10900,38.8,3,1,3,0.1,0.001,0.268
10901,39.34,3,1,3,0.1,0.001,0.4482
10902,41.95,5,1,5,0.1,0.001,0.3897
10903,44.47,7,1,7,0.1,0.001,0.3532
10904,53.72,13,1,13,0.1,0.001,0.44
10905,50.15,10,1,10,0.1,0.001,0.5153
10906,52.6,11,1,11,0.1,0.001,0.6002
10907,43.59,6,1,6,0.1,0.001,0.432
10908,-28.66,5,0,6,0.1,0.001,0.3898
10909,-27.07,6,0,7,0.1,0.001,0.4193
10910,48.78,9,1,9,0.1,0.001,0.5313
10911,51.29,11,1,11,0.1,0.001,0.4811
10912,42.0,5,1,5,0.1,0.001,0.3993
10913,43.15,6,1,6,0.1,0.001,0.3584
10914,41.96,5,1,5,0.1,0.001,0.3914
10915,40.83,4,1,4,0.1,0.001,0.4571
10916,-34.59,1,0,2,0.1,0.001,0.2048
10917,46.32,8,1,8,0.1,0.001,0.4144
10918,49.84,10,1,10,0.1,0.001,0.4843
10919,55.63,13,1,13,0.1,0.001,0.5868
10920,-34.47,1,0,2,0.1,0.001,0.2648
10921,44.83,7,1,7,0.1,0.001,0.4039
10922,39.08,3,1,3,0.1,0.001,0.359
10923,51.94,12,1,12,0.1,0.001,0.412
10924,41.91,5,1,5,0.1,0.001,0.3811
10925,-22.28,8,0,9,0.1,0.001,0.6354
10926,43.57,6,1,6,0.1,0.001,0.4285
10927,-20.74,10,0,11,0.1,0.001,0.4785
10928,41.66,5,1,5,0.1,0.001,0.3323
10929,-34.29,1,0,2,0.1,0.001,0.3567
10930,37.39,2,1,2,0.1,0.001,0.1971
10931,-34.47,1,0,2,0.1,0.001,0.2629
10932,49.35,10,1,10,0.1,0.001,0.435
10933,-34.47,1,0,2,0.1,0.001,0.2649
10934,36.15,1,1,1,0.1,0.001,0.1514
10935,43.79,6,1,6,0.1,0.001,0.4646
10936,51.27,11,1,11,0.1,0.001,0.4791
10937,-18.8,11,0,12,0.1,0.001,0.5167
10938,43.33,6,1,6,0.1,0.001,0.3884
10939,-30.14,4,0,5,0.1,0.001,0.3721
10940,44.97,7,1,7,0.1,0.001,0.4246
10941,-34.29,1,0,2,0.1,0.001,0.3562
10942,-30.13,4,0,5,0.1,0.001,0.375
10943,43.46,6,1,6,0.1,0.001,0.4094
10944,41.87,5,1,5,0.1,0.001,0.3736
10945,-29.74,4,0,5,0.1,0.001,0.4522
10946,49.13,9,1,9,0.1,0.001,0.5704
10947,-30.4,4,0,5,0.1,0.001,0.3194
10948,-28.77,5,0,6,0.1,0.001,0.3716
10949,51.24,11,1,11,0.1,0.001,0.4767
10950,-28.68,5,0,6,0.1,0.001,0.3868
10951,-34.2,1,0,2,0.1,0.001,0.3981
10952,48.71,10,1,10,0.1,0.001,0.371
10953,-33.33,2,0,3,0.1,0.001,0.2232
10954,-19.27,11,0,12,0.1,0.001,0.4771
10955,42.14,5,1,5,0.1,0.001,0.4276
10956,43.84,6,1,6,0.1,0.001,0.4737
10957,43.61,6,1,6,0.1,0.001,0.4349
10958,40.72,4,1,4,0.1,0.001,0.43
10959,44.79,7,1,7,0.1,0.001,0.3981
10960,-32.85,2,0,3,0.1,0.001,0.3839
10961,53.33,12,1,12,0.1,0.001,0.5274
10962,-31.68,3,0,4,0.1,0.001,0.3304
10963,-33.39,2,0,3,0.1,0.001,0.2049
10964,38.85,3,1,3,0.1,0.001,0.2841
10965,-33.12,2,0,3,0.1,0.001,0.2942
10966,43.16,6,1,6,0.1,0.001,0.3602
10967,-23.43,9,0,10,0.1,0.001,0.3565
10968,-31.97,3,0,4,0.1,0.001,0.2583
10969,45.8,7,1,7,0.1,0.001,0.5431
10970,-29.03,5,0,6,0.1,0.001,0.3282
10971,42.93,6,1,6,0.1,0.001,0.3219
10972,-19.01,11,0,12,0.1,0.001,0.4993
10973,45.73,8,1,8,0.1,0.001,0.3409
10974,-34.6,1,0,2,0.1,0.001,0.2014
10975,56.32,15,1,15,0.1,0.001,0.4216
10976,47.15,8,1,8,0.1,0.001,0.5192
10977,43.19,6,1,6,0.1,0.001,0.3652
10978,-33.25,2,0,3,0.1,0.001,0.2502
10979,43.34,6,1,6,0.1,0.001,0.3901
10980,53.73,12,1,12,0.1,0.001,0.5612
10981,39.3,3,1,3,0.1,0.001,0.4338
10982,49.88,10,1,10,0.1,0.001,0.4877
10983,45.12,7,1,7,0.1,0.001,0.4456
10984,-29.95,4,0,5,0.1,0.001,0.4098
10985,-31.52,3,0,4,0.1,0.001,0.3695
10986,-34.53,1,0,2,0.1,0.001,0.2367
10987,-29.65,4,0,5,0.1,0.001,0.4702
10988,-29.78,4,0,5,0.1,0.001,0.445
10989,-34.29,1,0,2,0.1,0.001,0.3538
10990,48.08,9,1,9,0.1,0.001,0.4533
10991,49.24,10,1,10,0.1,0.001,0.4237
10992,40.57,4,1,4,0.1,0.001,0.3937
10993,47.54,9,1,9,0.1,0.001,0.393
10994,49.99,10,1,10,0.1,0.001,0.4987
10995,45.54,7,1,7,0.1,0.001,0.5055
10996,-34.6,1,0,2,0.1,0.001,0.2018
10997,-31.44,3,0,4,0.1,0.001,0.3898
10998,-34.26,1,0,2,0.1,0.001,0.369
10999,47.21,8,1,8,0.1,0.001,0.5257
11000,39.17,3,1,3,0.1,0.001,0.3891
11001,48.99,10,1,10,0.1,0.001,0.3986
11002,48.72,9,1,9,0.1,0.001,0.5241
11003,-34.59,1,0,2,0.1,0.001,0.2032
11004,44.78,7,1,7,0.1,0.001,0.3967
11005,50.96,11,1,11,0.1,0.001,0.4505
11006,49.11,10,1,10,0.1,0.001,0.411
11007,-32.83,2,0,3,0.1,0.001,0.3913
11008,-32.86,2,0,3,0.1,0.001,0.3789
11009,-25.06,7,0,8,0.1,0.001,0.493
11010,-27.16,6,0,7,0.1,0.001,0.4053
11011,39.51,3,1,3,0.1,0.001,0.5048
11012,51.22,12,1,12,0.1,0.001,0.3518
11013,40.15,4,1,4,0.1,0.001,0.2879
11014,42.89,6,1,6,0.1,0.001,0.3155
11015,47.84,9,1,9,0.1,0.001,0.4268
11016,46.89,8,1,8,0.1,0.001,0.4864
11017,40.4,4,1,4,0.1,0.001,0.3508
11018,-31.37,3,0,4,0.1,0.001,0.4065
11019,43.84,6,1,6,0.1,0.001,0.4725
11020,46.59,8,1,8,0.1,0.001,0.4493
11021,-34.5,1,0,2,0.1,0.001,0.2491
11022,48.13,9,1,9,0.1,0.001,0.4589
11023,-21.29,10,0,11,0.1,0.001,0.4278
11024,41.84,5,1,5,0.1,0.001,0.3678
11025,52.9,12,1,12,0.1,0.001,0.4919
11026,43.24,6,1,6,0.1,0.001,0.3734
11027,46.68,8,1,8,0.1,0.001,0.4595
11028,42.25,5,1,5,0.1,0.001,0.4503
11029,42.05,5,1,5,0.1,0.001,0.4094
11030,44.99,7,1,7,0.1,0.001,0.4269
11031,47.69,9,1,9,0.1,0.001,0.4099
11032,41.66,5,1,5,0.1,0.001,0.3325
11033,53.07,12,1,12,0.1,0.001,0.5054
11034,47.03,8,1,8,0.1,0.001,0.5038
11035,44.95,7,1,7,0.1,0.001,0.4219
11036,55.26,13,1,13,0.1,0.001,0.5588
11037,43.75,6,1,6,0.1,0.001,0.4578
11038,56.91,15,1,15,0.1,0.001,0.4607
11039,-31.97,3,0,4,0.1,0.001,0.2586
11040,43.09,6,1,6,0.1,0.001,0.3488
11041,45.3,7,1,7,0.1,0.001,0.4714
11042,-21.25,10,0,11,0.1,0.001,0.4319
11043,-26.31,6,0,7,0.1,0.001,0.5273
11044,-34.58,1,0,2,0.1,0.001,0.2111
11045,46.91,8,1,8,0.1,0.001,0.4889
11046,45.82,8,1,8,0.1,0.001,0.3519
11047,51.17,11,1,11,0.1,0.001,0.4697
11048,44.82,7,1,7,0.1,0.001,0.4035
11049,-31.33,3,0,4,0.1,0.001,0.4182
11050,37.65,2,1,2,0.1,0.001,0.3273
