episode,total_reward,progress,win,n_clicks,beta,learn_rate
10603,-34.65,1,0,2,0.1,0.001
10604,-33.16,2,0,3,0.1,0.001
10605,41.42,4,1,4,0.1,0.001
10606,46.42,8,1,8,0.1,0.001
10607,47.77,9,1,9,0.1,0.001
10608,45.61,7,1,7,0.1,0.001
10609,-30.13,4,0,5,0.1,0.001
10610,51.19,11,1,11,0.1,0.001
10611,42.88,6,1,6,0.1,0.001
10612,49.44,10,1,10,0.1,0.001
10613,-34.58,1,0,2,0.1,0.001
10614,63.94,18,1,18,0.1,0.001
10615,-34.74,1,0,2,0.1,0.001
10616,-29.14,5,0,6,0.1,0.001
10617,48.03,9,1,9,0.1,0.001
10618,48.27,9,1,9,0.1,0.001
10619,42.92,6,1,6,0.1,0.001
10620,45.43,7,1,7,0.1,0.001
10621,42.86,6,1,6,0.1,0.001
10622,-29.67,4,0,5,0.1,0.001
10623,54.72,14,1,14,0.1,0.001
10624,50.16,11,1,11,0.1,0.001
10625,53.82,13,1,13,0.1,0.001
10626,-33.05,2,0,3,0.1,0.001
10627,47.89,9,1,9,0.1,0.001
10628,44.71,7,1,7,0.1,0.001
10629,46.31,8,1,8,0.1,0.001
10630,-28.76,5,0,6,0.1,0.001
10631,40.36,4,1,4,0.1,0.001
10632,-30.24,4,0,5,0.1,0.001
10633,43.24,6,1,6,0.1,0.001
10634,77.38,26,1,26,0.1,0.001
10635,41.46,5,1,5,0.1,0.001
10636,-34.78,1,0,2,0.1,0.001
10637,-28.78,5,0,6,0.1,0.001
10638,57.13,15,1,15,0.1,0.001
10639,55.07,13,1,13,0.1,0.001
10640,41.51,5,1,5,0.1,0.001
10641,40.1,4,1,4,0.1,0.001
10642,-33.28,2,0,3,0.1,0.001
10643,-30.19,4,0,5,0.1,0.001
10644,-33.48,2,0,3,0.1,0.001
10645,41.29,5,1,5,0.1,0.001
10646,-24.18,8,0,9,0.1,0.001
10647,-33.22,2,0,3,0.1,0.001
10648,-32.09,3,0,4,0.1,0.001
10649,-23.24,9,0,10,0.1,0.001
10650,-33.16,2,0,3,0.1,0.001
10651,44.16,7,1,7,0.1,0.001
10652,47.49,9,1,9,0.1,0.001
10653,37.32,2,1,2,0.1,0.001
10654,50.63,11,1,11,0.1,0.001
10655,45.65,7,1,7,0.1,0.001
10656,-27.43,5,0,6,0.1,0.001
10657,44.6,7,1,7,0.1,0.001
10658,51.74,11,1,11,0.1,0.001
10659,44.35,7,1,7,0.1,0.001
10660,-34.76,1,0,2,0.1,0.001
10661,47.33,9,1,9,0.1,0.001
10662,43.2,6,1,6,0.1,0.001
10663,-31.52,3,0,4,0.1,0.001
10664,41.8,5,1,5,0.1,0.001
10665,-31.31,3,0,4,0.1,0.001
10666,45.94,8,1,8,0.1,0.001
10667,41.94,5,1,5,0.1,0.001
10668,56.55,15,1,15,0.1,0.001
10669,43.58,6,1,6,0.1,0.001
10670,43.53,6,1,6,0.1,0.001
10671,-23.6,8,0,9,0.1,0.001
10672,-34.51,1,0,2,0.1,0.001
10673,-29.06,5,0,6,0.1,0.001
10674,42.89,6,1,6,0.1,0.001
10675,53.07,13,1,13,0.1,0.001
10676,41.74,5,1,5,0.1,0.001
10677,48.05,9,1,9,0.1,0.001
10678,41.81,5,1,5,0.1,0.001
10679,52.57,12,1,12,0.1,0.001
10680,55.47,14,1,14,0.1,0.001
10681,44.32,7,1,7,0.1,0.001
10682,49.43,10,1,10,0.1,0.001
10683,42.77,6,1,6,0.1,0.001
10684,53.74,13,1,13,0.1,0.001
10685,40.1,4,1,4,0.1,0.001
10686,38.65,3,1,3,0.1,0.001
10687,51.2,11,1,11,0.1,0.001
10688,-30.13,4,0,5,0.1,0.001
10689,44.83,7,1,7,0.1,0.001
10690,48.87,10,1,10,0.1,0.001
10691,-16.97,13,0,14,0.1,0.001
10692,44.08,7,1,7,0.1,0.001
10693,43.2,6,1,6,0.1,0.001
10694,-26.01,7,0,8,0.1,0.001
10695,42.88,6,1,6,0.1,0.001
10696,48.73,10,1,10,0.1,0.001
10697,-34.4,1,0,2,0.1,0.001
10698,41.8,5,1,5,0.1,0.001
10699,50.87,11,1,11,0.1,0.001
10700,-26.2,7,0,8,0.1,0.001
10701,-29.92,4,0,5,0.1,0.001
10702,52.82,12,1,12,0.1,0.001
10703,41.84,5,1,5,0.1,0.001
10704,46.71,8,1,8,0.1,0.001
10705,57.36,15,1,15,0.1,0.001
10706,37.36,2,1,2,0.1,0.001
10707,36,1,1,1,0.1,0.001
10708,48.7,10,1,10,0.1,0.001
10709,49.51,10,1,10,0.1,0.001
10710,-29.02,5,0,6,0.1,0.001
10711,-29.07,5,0,6,0.1,0.001
10712,-29.05,5,0,6,0.1,0.001
10713,46.61,8,1,8,0.1,0.001
10714,49.17,10,1,10,0.1,0.001
10715,43.45,6,1,6,0.1,0.001
10716,42.86,6,1,6,0.1,0.001
10717,47.26,9,1,9,0.1,0.001
10718,47.85,9,1,9,0.1,0.001
10719,53.11,12,1,12,0.1,0.001
10720,42.87,6,1,6,0.1,0.001
10721,50.0,10,1,10,0.1,0.001
10722,47.15,8,1,8,0.1,0.001
10723,51.93,12,1,12,0.1,0.001
10724,-29.93,4,0,5,0.1,0.001
10725,46.02,8,1,8,0.1,0.001
10726,48.73,10,1,10,0.1,0.001
10727,57.52,15,1,15,0.1,0.001
10728,-34.42,1,0,2,0.1,0.001
10729,-28.78,5,0,6,0.1,0.001
10730,-33.15,2,0,3,0.1,0.001
10731,45.92,8,1,8,0.1,0.001
10732,-34.3,1,0,2,0.1,0.001
10733,44.07,7,1,7,0.1,0.001
10734,-25.75,7,0,8,0.1,0.001
10735,41.44,5,1,5,0.1,0.001
10736,-24.66,7,0,8,0.1,0.001
10737,-32.01,3,0,4,0.1,0.001
10738,46.25,8,1,8,0.1,0.001
10739,45.07,7,1,7,0.1,0.001
10740,-29.19,5,0,6,0.1,0.001
10741,-30.69,4,0,5,0.1,0.001
10742,42.99,6,1,6,0.1,0.001
10743,-25.87,6,0,7,0.1,0.001
10744,-30.74,3,0,4,0.1,0.001
10745,44.55,7,1,7,0.1,0.001
10746,-34.73,1,0,2,0.1,0.001
10747,-26.85,6,0,7,0.1,0.001
10748,42.63,6,1,6,0.1,0.001
10749,-34.5,1,0,2,0.1,0.001
10750,-34.73,1,0,2,0.1,0.001
10751,49.07,10,1,10,0.1,0.001
10752,-33.06,2,0,3,0.1,0.001
10753,47.49,9,1,9,0.1,0.001
10754,-29.36,5,0,6,0.1,0.001
10755,-34.74,1,0,2,0.1,0.001
10756,46.97,8,1,8,0.1,0.001
10757,-22.72,9,0,10,0.1,0.001
10758,41.76,5,1,5,0.1,0.001
10759,47.75,9,1,9,0.1,0.001
10760,40.26,4,1,4,0.1,0.001
10761,-31.67,3,0,4,0.1,0.001
10762,-30.54,4,0,5,0.1,0.001
10763,-33.28,2,0,3,0.1,0.001
10764,42.82,6,1,6,0.1,0.001
10765,47.57,9,1,9,0.1,0.001
10766,47.73,9,1,9,0.1,0.001
10767,-33.07,2,0,3,0.1,0.001
10768,44.76,7,1,7,0.1,0.001
10769,56.61,14,1,14,0.1,0.001
10770,-31.84,3,0,4,0.1,0.001
10771,44.45,7,1,7,0.1,0.001
10772,45.74,8,1,8,0.1,0.001
10773,-25.29,7,0,8,0.1,0.001
10774,-32.94,2,0,3,0.1,0.001
10775,41.53,5,1,5,0.1,0.001
10776,54.69,12,1,12,0.1,0.001
10777,-26.88,6,0,7,0.1,0.001
10778,48.06,9,1,9,0.1,0.001
10779,51.7,11,1,11,0.1,0.001
10780,49.86,10,1,10,0.1,0.001
10781,56.53,15,1,15,0.1,0.001
10782,41.8,5,1,5,0.1,0.001
10783,-33.51,2,0,3,0.1,0.001
10784,45.25,7,1,7,0.1,0.001
10785,-34.8,1,0,2,0.1,0.001
10786,41.57,5,1,5,0.1,0.001
10787,-34.77,1,0,2,0.1,0.001
10788,-34.7,1,0,2,0.1,0.001
10789,-34.7,1,0,2,0.1,0.001
10790,-15.62,13,0,14,0.1,0.001
10791,36,1,1,1,0.1,0.001
10792,40.35,4,1,4,0.1,0.001
10793,44.66,7,1,7,0.1,0.001
10794,51.82,12,1,12,0.1,0.001
10795,47.12,8,1,8,0.1,0.001
10796,48.05,9,1,9,0.1,0.001
10797,-19.32,11,0,12,0.1,0.001
10798,41.47,5,1,5,0.1,0.001
10799,43.23,6,1,6,0.1,0.001
10800,49.22,10,1,10,0.1,0.001
10801,-31.97,3,0,4,0.1,0.001
10802,44.85,7,1,7,0.1,0.001
10803,-34.7,1,0,2,0.1,0.001
10804,41.68,5,1,5,0.1,0.001
10805,-29.75,4,0,5,0.1,0.001
10806,-26.16,7,0,8,0.1,0.001
10807,49.2,10,1,10,0.1,0.001
10808,45.02,7,1,7,0.1,0.001
10809,48.32,9,1,9,0.1,0.001
10810,44.37,6,1,6,0.1,0.001
10811,43.37,6,1,6,0.1,0.001
10812,45.3,8,1,8,0.1,0.001
10813,-25.28,7,0,8,0.1,0.001
10814,43.54,6,1,6,0.1,0.001
10815,38.8,3,1,3,0.1,0.001
10816,40.53,4,1,4,0.1,0.001
10817,44.34,7,1,7,0.1,0.001
10818,49.56,10,1,10,0.1,0.001
10819,42.24,5,1,5,0.1,0.001
10820,-24.93,7,0,8,0.1,0.001
10821,49.41,10,1,10,0.1,0.001
10822,55.05,14,1,14,0.1,0.001
10823,39.16,3,1,3,0.1,0.001
10824,-30.44,4,0,5,0.1,0.001
10825,42.04,5,1,5,0.1,0.001
10826,44.42,7,1,7,0.1,0.001
10827,-29.76,4,0,5,0.1,0.001
10828,41.8,5,1,5,0.1,0.001
10829,45.97,8,1,8,0.1,0.001
10830,43.18,6,1,6,0.1,0.001
10831,-24.82,8,0,9,0.1,0.001
10832,-32.02,3,0,4,0.1,0.001
10833,51.85,12,1,12,0.1,0.001
10834,42.34,5,1,5,0.1,0.001
10835,43.01,6,1,6,0.1,0.001
10836,-32.85,2,0,3,0.1,0.001
10837,-31.23,3,0,4,0.1,0.001
10838,48.64,10,1,10,0.1,0.001
10839,-22.06,9,0,10,0.1,0.001
10840,-34.53,1,0,2,0.1,0.001
10841,-31.38,3,0,4,0.1,0.001
10842,-33.46,2,0,3,0.1,0.001
10843,42.45,6,1,6,0.1,0.001
10844,48.41,9,1,9,0.1,0.001
10845,62.28,17,1,17,0.1,0.001
10846,43.99,6,1,6,0.1,0.001
10847,47.05,9,1,9,0.1,0.001
10848,-30.03,4,0,5,0.1,0.001
10849,-25.2,7,0,8,0.1,0.001
10850,-34.8,1,0,2,0.1,0.001
10851,-32.97,2,0,3,0.1,0.001
10852,44.6,7,1,7,0.1,0.001
10853,-31.88,3,0,4,0.1,0.001
10854,38.86,3,1,3,0.1,0.001
10855,-22.53,9,0,10,0.1,0.001
10856,42.96,6,1,6,0.1,0.001
10857,40.33,4,1,4,0.1,0.001
10858,-30.4,4,0,5,0.1,0.001
10859,49.84,11,1,11,0.1,0.001
10860,-33.2,2,0,3,0.1,0.001
10861,-34.73,1,0,2,0.1,0.001
10862,44.24,7,1,7,0.1,0.001
10863,46.18,8,1,8,0.1,0.001
10864,43.78,6,1,6,0.1,0.001
10865,37.36,2,1,2,0.1,0.001
10866,44.08,7,1,7,0.1,0.001
10867,43.03,6,1,6,0.1,0.001
10868,-33.49,2,0,3,0.1,0.001
10869,-30.43,4,0,5,0.1,0.001
10870,-34.59,1,0,2,0.1,0.001
10871,46.19,8,1,8,0.1,0.001
10872,-26.39,6,0,7,0.1,0.001
10873,40.11,4,1,4,0.1,0.001
10874,-31.63,3,0,4,0.1,0.001
10875,-27.43,6,0,7,0.1,0.001
10876,-34.38,1,0,2,0.1,0.001
10877,48.83,10,1,10,0.1,0.001
10878,-30.75,4,0,5,0.1,0.001
10879,52.82,12,1,12,0.1,0.001
10880,38.79,3,1,3,0.1,0.001
10881,-32.97,2,0,3,0.1,0.001
10882,-16.78,13,0,14,0.1,0.001
10883,47.23,9,1,9,0.1,0.001
10884,45.68,8,1,8,0.1,0.001
10885,-20.53,10,0,11,0.1,0.001
10886,40.35,4,1,4,0.1,0.001
10887,-34.73,1,0,2,0.1,0.001
10888,40.38,4,1,4,0.1,0.001
10889,53.27,11,1,11,0.1,0.001
10890,-24.78,8,0,9,0.1,0.001
10891,47.75,9,1,9,0.1,0.001
10892,46.17,8,1,8,0.1,0.001
10893,44.24,7,1,7,0.1,0.001
10894,46.63,8,1,8,0.1,0.001
10895,-24.73,7,0,8,0.1,0.001
10896,42.99,6,1,6,0.1,0.001
10897,38.91,3,1,3,0.1,0.001
10898,-34.66,1,0,2,0.1,0.001
10899,50.74,11,1,11,0.1,0.001
10900,41.85,5,1,5,0.1,0.001
10901,-30.26,4,0,5,0.1,0.001
10902,40.48,4,1,4,0.1,0.001
10903,-13.39,14,0,15,0.1,0.001
10904,-22.95,9,0,10,0.1,0.001
10905,38.82,3,1,3,0.1,0.001
10906,44.68,7,1,7,0.1,0.001
10907,-32.98,2,0,3,0.1,0.001
10908,47.31,9,1,9,0.1,0.001
10909,-32.96,2,0,3,0.1,0.001
10910,-34.56,1,0,2,0.1,0.001
10911,-15.46,14,0,15,0.1,0.001
10912,42.96,6,1,6,0.1,0.001
10913,41.57,5,1,5,0.1,0.001
10914,51.42,11,1,11,0.1,0.001
10915,42.04,5,1,5,0.1,0.001
10916,43.53,6,1,6,0.1,0.001
10917,-34.47,1,0,2,0.1,0.001
10918,-33.28,2,0,3,0.1,0.001
10919,46.54,8,1,8,0.1,0.001
10920,46.74,8,1,8,0.1,0.001
10921,-26.75,6,0,7,0.1,0.001
10922,52.79,12,1,12,0.1,0.001
10923,40.17,4,1,4,0.1,0.001
10924,46.41,8,1,8,0.1,0.001
10925,41.61,5,1,5,0.1,0.001
10926,46.11,8,1,8,0.1,0.001
10927,-28.78,5,0,6,0.1,0.001
10928,56.43,15,1,15,0.1,0.001
10929,45.85,8,1,8,0.1,0.001
10930,-24.64,7,0,8,0.1,0.001
10931,46.72,8,1,8,0.1,0.001
10932,40.3,4,1,4,0.1,0.001
10933,44.81,7,1,7,0.1,0.001
10934,42.72,6,1,6,0.1,0.001
10935,-23.74,8,0,9,0.1,0.001
10936,-34.72,1,0,2,0.1,0.001
10937,-23.17,8,0,9,0.1,0.001
10938,43.17,6,1,6,0.1,0.001
10939,47.78,9,1,9,0.1,0.001
10940,-32.97,2,0,3,0.1,0.001
10941,45.14,8,1,8,0.1,0.001
10942,48.81,9,1,9,0.1,0.001
10943,-31.95,3,0,4,0.1,0.001
10944,44.45,7,1,7,0.1,0.001
10945,47.6,9,1,9,0.1,0.001
10946,41.36,5,1,5,0.1,0.001
10947,-30.51,4,0,5,0.1,0.001
10948,49.93,10,1,10,0.1,0.001
10949,-31.69,3,0,4,0.1,0.001
10950,44.54,7,1,7,0.1,0.001
10951,47.74,9,1,9,0.1,0.001
10952,47.51,9,1,9,0.1,0.001
10953,39.88,4,1,4,0.1,0.001
10954,44.77,7,1,7,0.1,0.001
10955,44.86,7,1,7,0.1,0.001
10956,49.2,10,1,10,0.1,0.001
10957,-22.54,9,0,10,0.1,0.001
10958,-28.66,5,0,6,0.1,0.001
10959,44.72,7,1,7,0.1,0.001
10960,43.27,6,1,6,0.1,0.001
10961,51.88,12,1,12,0.1,0.001
10962,75.24,25,1,25,0.1,0.001
10963,38.86,3,1,3,0.1,0.001
10964,38.75,3,1,3,0.1,0.001
10965,-25.05,7,0,8,0.1,0.001
10966,-26.15,7,0,8,0.1,0.001
10967,50.15,11,1,11,0.1,0.001
10968,50.31,10,1,10,0.1,0.001
10969,37.36,2,1,2,0.1,0.001
10970,51.1,11,1,11,0.1,0.001
10971,42.25,5,1,5,0.1,0.001
10972,41.83,5,1,5,0.1,0.001
10973,44.59,7,1,7,0.1,0.001
10974,-23.63,8,0,9,0.1,0.001
10975,-34.66,1,0,2,0.1,0.001
10976,-34.66,1,0,2,0.1,0.001
10977,-29.87,4,0,5,0.1,0.001
10978,56.52,14,1,14,0.1,0.001
10979,48.82,10,1,10,0.1,0.001
10980,68.64,21,1,21,0.1,0.001
10981,57.6,15,1,15,0.1,0.001
10982,-29.77,4,0,5,0.1,0.001
10983,-27.34,6,0,7,0.1,0.001
10984,53.65,13,1,13,0.1,0.001
10985,44.54,7,1,7,0.1,0.001
10986,52.91,12,1,12,0.1,0.001
10987,-26.08,7,0,8,0.1,0.001
10988,39.92,4,1,4,0.1,0.001
10989,45.45,8,1,8,0.1,0.001
10990,45.97,7,1,7,0.1,0.001
10991,55.52,15,1,15,0.1,0.001
10992,38.6,3,1,3,0.1,0.001
10993,-30.3,4,0,5,0.1,0.001
10994,44.7,7,1,7,0.1,0.001
10995,-28.72,5,0,6,0.1,0.001
10996,-28.15,5,0,6,0.1,0.001
10997,44.11,7,1,7,0.1,0.001
10998,53.12,12,1,12,0.1,0.001
10999,-31.72,3,0,4,0.1,0.001
11000,41.78,5,1,5,0.1,0.001
11001,-33.3,2,0,3,0.1,0.001
11002,48.24,10,1,10,0.1,0.001
11003,38.72,3,1,3,0.1,0.001
11004,41.97,5,1,5,0.1,0.001
11005,43.11,6,1,6,0.1,0.001
11006,43.08,6,1,6,0.1,0.001
11007,37.33,2,1,2,0.1,0.001
11008,-34.74,1,0,2,0.1,0.001
11009,54.14,13,1,13,0.1,0.001
11010,44.56,7,1,7,0.1,0.001
11011,38.88,3,1,3,0.1,0.001
11012,-19.62,11,0,12,0.1,0.001
11013,-34.5,1,0,2,0.1,0.001
11014,-34.53,1,0,2,0.1,0.001
11015,47.96,9,1,9,0.1,0.001
11016,46.1,8,1,8,0.1,0.001
11017,41.79,5,1,5,0.1,0.001
11018,-33.2,2,0,3,0.1,0.001
11019,44.64,7,1,7,0.1,0.001
11020,-34.67,1,0,2,0.1,0.001
11021,44.39,7,1,7,0.1,0.001
11022,50.17,11,1,11,0.1,0.001
11023,53.4,13,1,13,0.1,0.001
11024,-34.7,1,0,2,0.1,0.001
11025,-31.88,3,0,4,0.1,0.001
11026,-22.27,9,0,10,0.1,0.001
11027,-25.42,7,0,8,0.1,0.001
11028,40.19,4,1,4,0.1,0.001
11029,-23.44,9,0,10,0.1,0.001
11030,-25.99,6,0,7,0.1,0.001
11031,40.1,4,1,4,0.1,0.001
11032,-34.6,1,0,2,0.1,0.001
11033,41.51,5,1,5,0.1,0.001
11034,45.09,7,1,7,0.1,0.001
11035,38.82,3,1,3,0.1,0.001
11036,-31.74,3,0,4,0.1,0.001
11037,41.1,5,1,5,0.1,0.001
11038,-29.9,4,0,5,0.1,0.001
11039,36,1,1,1,0.1,0.001
11040,40.39,4,1,4,0.1,0.001
11041,48.88,9,1,9,0.1,0.001
11042,41.54,5,1,5,0.1,0.001
11043,57.88,15,1,15,0.1,0.001
11044,44.66,7,1,7,0.1,0.001
11045,45.52,8,1,8,0.1,0.001
11046,41.71,5,1,5,0.1,0.001
11047,-31.82,3,0,4,0.1,0.001
11048,37.28,2,1,2,0.1,0.001
11049,48.06,9,1,9,0.1,0.001
11050,-34.73,1,0,2,0.1,0.001
11051,-28.62,5,0,6,0.1,0.001
11052,41.7,5,1,5,0.1,0.001
11053,-26.53,7,0,8,0.1,0.001
11054,-28.68,5,0,6,0.1,0.001
11055,42.91,6,1,6,0.1,0.001
11056,42.87,6,1,6,0.1,0.001
11057,47.03,9,1,9,0.1,0.001
11058,-34.73,1,0,2,0.1,0.001
11059,44.3,7,1,7,0.1,0.001
11060,44.83,7,1,7,0.1,0.001
11061,50.22,11,1,11,0.1,0.001
11062,45.95,8,1,8,0.1,0.001
11063,-34.72,1,0,2,0.1,0.001
11064,44.72,7,1,7,0.1,0.001
11065,40.44,4,1,4,0.1,0.001
11066,41.67,5,1,5,0.1,0.001
11067,-29.28,5,0,6,0.1,0.001
11068,-34.7,1,0,2,0.1,0.001
11069,-25.39,7,0,8,0.1,0.001
11070,47.45,9,1,9,0.1,0.001
11071,43.29,6,1,6,0.1,0.001
11072,47.51,8,1,8,0.1,0.001
11073,-20.75,10,0,11,0.1,0.001
11074,41.77,5,1,5,0.1,0.001
11075,48.13,9,1,9,0.1,0.001
11076,47.49,9,1,9,0.1,0.001
11077,-28.58,5,0,6,0.1,0.001
11078,43.56,6,1,6,0.1,0.001
11079,40.14,4,1,4,0.1,0.001
11080,-30.43,4,0,5,0.1,0.001
11081,41.52,5,1,5,0.1,0.001
11082,-34.59,1,0,2,0.1,0.001
11083,46.01,8,1,8,0.1,0.001
11084,61.4,18,1,18,0.1,0.001
11085,-33.42,2,0,3,0.1,0.001
11086,41.44,5,1,5,0.1,0.001
11087,48.99,9,1,9,0.1,0.001
11088,49.01,10,1,10,0.1,0.001
11089,43.68,6,1,6,0.1,0.001
11090,45.87,8,1,8,0.1,0.001
11091,45.92,8,1,8,0.1,0.001
11092,40.49,4,1,4,0.1,0.001
11093,46.82,8,1,8,0.1,0.001
11094,40.19,4,1,4,0.1,0.001
11095,45.23,7,1,7,0.1,0.001
11096,-30.5,4,0,5,0.1,0.001
11097,-29.93,4,0,5,0.1,0.001
11098,49.09,9,1,9,0.1,0.001
11099,44.56,7,1,7,0.1,0.001
11100,41.89,5,1,5,0.1,0.001
11101,51.96,12,1,12,0.1,0.001
11102,-31.65,3,0,4,0.1,0.001
11103,44.58,7,1,7,0.1,0.001
11104,48.04,9,1,9,0.1,0.001
11105,41.7,5,1,5,0.1,0.001
11106,50.89,11,1,11,0.1,0.001
11107,41.69,5,1,5,0.1,0.001
11108,53.81,13,1,13,0.1,0.001
11109,48.44,10,1,10,0.1,0.001
11110,49.05,10,1,10,0.1,0.001
11111,52.32,12,1,12,0.1,0.001
11112,-33.45,2,0,3,0.1,0.001
11113,64.13,18,1,18,0.1,0.001
11114,40.16,4,1,4,0.1,0.001
11115,50.02,11,1,11,0.1,0.001
11116,51.16,11,1,11,0.1,0.001
11117,37.36,2,1,2,0.1,0.001
11118,-34.52,1,0,2,0.1,0.001
11119,40.29,4,1,4,0.1,0.001
11120,45.96,8,1,8,0.1,0.001
11121,-34.38,1,0,2,0.1,0.001
11122,48.7,9,1,9,0.1,0.001
11123,-33.37,2,0,3,0.1,0.001
11124,-34.64,1,0,2,0.1,0.001
11125,-27.36,6,0,7,0.1,0.001
11126,42.04,5,1,5,0.1,0.001
11127,47.36,9,1,9,0.1,0.001
11128,40.13,4,1,4,0.1,0.001
11129,44.26,7,1,7,0.1,0.001
11130,47.7,8,1,8,0.1,0.001
11131,-33.25,2,0,3,0.1,0.001
11132,44.45,7,1,7,0.1,0.001
11133,48.95,9,1,9,0.1,0.001
11134,41.72,5,1,5,0.1,0.001
11135,51.74,12,1,12,0.1,0.001
11136,46.31,8,1,8,0.1,0.001
11137,46.92,9,1,9,0.1,0.001
11138,-34.63,1,0,2,0.1,0.001
11139,43.04,6,1,6,0.1,0.001
11140,50.91,11,1,11,0.1,0.001
11141,-34.45,1,0,2,0.1,0.001
11142,42.88,6,1,6,0.1,0.001
11143,-25.54,7,0,8,0.1,0.001
11144,-32.02,3,0,4,0.1,0.001
11145,-34.58,1,0,2,0.1,0.001
11146,55.37,14,1,14,0.1,0.001
11147,46.18,8,1,8,0.1,0.001
11148,-26.9,6,0,7,0.1,0.001
11149,48.78,9,1,9,0.1,0.001
11150,-30.15,4,0,5,0.1,0.001
11151,52.9,12,1,12,0.1,0.001
11152,41.75,5,1,5,0.1,0.001
11153,-30.61,4,0,5,0.1,0.001
11154,47.88,9,1,9,0.1,0.001
11155,-33.28,2,0,3,0.1,0.001
11156,56.11,15,1,15,0.1,0.001
11157,-34.72,1,0,2,0.1,0.001
11158,42.96,6,1,6,0.1,0.001
11159,-33.18,2,0,3,0.1,0.001
11160,-33.12,2,0,3,0.1,0.001
11161,-33.2,2,0,3,0.1,0.001
11162,44.5,7,1,7,0.1,0.001
11163,47.04,9,1,9,0.1,0.001
11164,37.38,2,1,2,0.1,0.001
11165,43.34,6,1,6,0.1,0.001
11166,41.57,5,1,5,0.1,0.001
11167,-31.63,3,0,4,0.1,0.001
11168,42.68,6,1,6,0.1,0.001
11169,-29.89,4,0,5,0.1,0.001
11170,-30.45,4,0,5,0.1,0.001
11171,47.4,9,1,9,0.1,0.001
11172,-16.94,12,0,13,0.1,0.001
11173,49.31,10,1,10,0.1,0.001
11174,46.58,8,1,8,0.1,0.001
11175,47.39,9,1,9,0.1,0.001
11176,43.68,6,1,6,0.1,0.001
11177,39.9,4,1,4,0.1,0.001
11178,62.25,18,1,18,0.1,0.001
11179,37.46,2,1,2,0.1,0.001
11180,50.63,10,1,10,0.1,0.001
11181,41.28,5,1,5,0.1,0.001
11182,-24.86,8,0,9,0.1,0.001
11183,-19.23,11,0,12,0.1,0.001
11184,50.07,11,1,11,0.1,0.001
11185,-28.29,5,0,6,0.1,0.001
11186,40.06,4,1,4,0.1,0.001
11187,-32.88,2,0,3,0.1,0.001
11188,45.01,7,1,7,0.1,0.001
11189,-34.52,1,0,2,0.1,0.001
11190,40.48,4,1,4,0.1,0.001
11191,45.06,7,1,7,0.1,0.001
11192,37.43,2,1,2,0.1,0.001
11193,40.72,4,1,4,0.1,0.001
11194,-26.52,6,0,7,0.1,0.001
11195,47.98,9,1,9,0.1,0.001
11196,-34.75,1,0,2,0.1,0.001
11197,37.53,2,1,2,0.1,0.001
11198,53.22,12,1,12,0.1,0.001
11199,53.85,13,1,13,0.1,0.001
11200,51.54,11,1,11,0.1,0.001
11201,-34.74,1,0,2,0.1,0.001
11202,57.9,15,1,15,0.1,0.001
11203,-21.41,10,0,11,0.1,0.001
11204,44.24,7,1,7,0.1,0.001
11205,46.02,8,1,8,0.1,0.001
11206,-27.78,6,0,7,0.1,0.001
11207,41.57,5,1,5,0.1,0.001
11208,39.0,3,1,3,0.1,0.001
11209,56.33,14,1,14,0.1,0.001
11210,46.06,8,1,8,0.1,0.001
11211,39.89,4,1,4,0.1,0.001
11212,-28.8,5,0,6,0.1,0.001
11213,49.66,11,1,11,0.1,0.001
11214,-27.18,6,0,7,0.1,0.001
11215,43.16,6,1,6,0.1,0.001
11216,49.47,10,1,10,0.1,0.001
11217,-16.39,12,0,13,0.1,0.001
11218,45.72,8,1,8,0.1,0.001
11219,-29.94,4,0,5,0.1,0.001
11220,45.97,8,1,8,0.1,0.001
11221,44.46,7,1,7,0.1,0.001
11222,52.28,10,1,10,0.1,0.001
11223,-31.68,3,0,4,0.1,0.001
11224,50.87,10,1,10,0.1,0.001
11225,46.0,8,1,8,0.1,0.001
11226,43.2,6,1,6,0.1,0.001
11227,38.65,3,1,3,0.1,0.001
11228,50.71,11,1,11,0.1,0.001
11229,42.84,6,1,6,0.1,0.001
11230,42.16,5,1,5,0.1,0.001
11231,-22.98,9,0,10,0.1,0.001
11232,40.06,4,1,4,0.1,0.001
11233,44.66,7,1,7,0.1,0.001
11234,-32.05,3,0,4,0.1,0.001
11235,43.22,6,1,6,0.1,0.001
11236,-34.79,1,0,2,0.1,0.001
11237,49.87,11,1,11,0.1,0.001
11238,37.3,2,1,2,0.1,0.001
11239,-30.47,4,0,5,0.1,0.001
11240,-24.63,8,0,9,0.1,0.001
11241,-19.6,11,0,12,0.1,0.001
11242,46.95,9,1,9,0.1,0.001
11243,41.73,5,1,5,0.1,0.001
11244,-27.57,6,0,7,0.1,0.001
11245,42.98,6,1,6,0.1,0.001
11246,40.04,4,1,4,0.1,0.001
11247,-34.77,1,0,2,0.1,0.001
11248,41.55,5,1,5,0.1,0.001
11249,-34.44,1,0,2,0.1,0.001
11250,-33.2,2,0,3,0.1,0.001
11251,45.4,8,1,8,0.1,0.001
11252,47.35,8,1,8,0.1,0.001
11253,41.76,5,1,5,0.1,0.001
11254,-31.64,3,0,4,0.1,0.001
11255,40.41,4,1,4,0.1,0.001
11256,41.75,5,1,5,0.1,0.001
